"Geography","Year","Question Code","Question Text","Response Category","Response Variable","Gender","Value"
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",6.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",3.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",3.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",3.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",8.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",19.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",12.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",7.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",17.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",12.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",7.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",8.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",7.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",18.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",27.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",22.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",13.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",15.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",14.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",8.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",4.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",6.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",6.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",7.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",6.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",11.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",14.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",12.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",9.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",19.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",15.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",7.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",5.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",6.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",7.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",20.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",13.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",9.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",17.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",13.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",13.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",27.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",18.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","male",14.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","female",19.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Unsure","sog_w2_hrs_spse_dmstc_unsure","combined",16.00
